index,ticker,name,sector,assetclass,marketvalue,weight,notionalvalue,quantity,price,location,exchange,currency,fxrate,marketcurrency,accrualdate
688,ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Real Estate,Equity,"6,109,311.60",0.01,"6,109,311.60","125,706.00",48.60,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
689,CFLT,CONFLUENT INC CLASS A,Information Technology,Equity,"6,103,598.10",0.01,"6,103,598.10","202,710.00",30.11,United States,NASDAQ,USD,1.0,USD,-
690,HSIC,HENRY SCHEIN INC,Health Care,Equity,"6,106,387.30",0.01,"6,106,387.30","80,210.00",76.13,United States,NASDAQ,USD,1.0,USD,-
691,PAYC,PAYCOM SOFTWARE INC,Industrials,Equity,"6,081,303.51",0.01,"6,081,303.51","37,911.00",160.41,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
692,RRC,RANGE RESOURCES CORP,Energy,Equity,"6,079,278.40",0.01,"6,079,278.40","172,120.00",35.32,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
693,AXS,AXIS CAPITAL HOLDINGS LTD,Financials,Equity,"6,067,364.31",0.01,"6,067,364.31","55,669.00",108.99,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
694,AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,Equity,"6,057,413.00",0.01,"6,057,413.00","31,508.00",192.25,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
695,AMG,AFFILIATED MANAGERS GROUP INC,Financials,Equity,"6,058,184.34",0.01,"6,058,184.34","20,462.00",296.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
696,CAG,CONAGRA BRANDS INC,Consumer Staples,Equity,"6,054,274.24",0.01,"6,054,274.24","351,176.00",17.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
698,CNH,CNH INDUSTRIAL N.V. NV,Industrials,Equity,"6,048,472.32",0.01,"6,048,472.32","640,728.00",9.44,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
